video_stem,superimage_path,labels_str,fold
d24217_1,data/super_images/d24217_1_3x3.jpg,10,1
d24219_2,data/super_images/d24219_2_3x3.jpg,10,3
d3421,data/super_images/d3421_3x3.jpg,1 2,1
d3423,data/super_images/d3423_3x3.jpg,1,2
d3428,data/super_images/d3428_3x3.jpg,1 2,1
d3429,data/super_images/d3429_3x3.jpg,1,0
d3464,data/super_images/d3464_3x3.jpg,1 5,2
d3473,data/super_images/d3473_3x3.jpg,1,4
d3484,data/super_images/d3484_3x3.jpg,1,4
d3491,data/super_images/d3491_3x3.jpg,1,4
d3497,data/super_images/d3497_3x3.jpg,1,1
d3506,data/super_images/d3506_3x3.jpg,1 2,4
d3508,data/super_images/d3508_3x3.jpg,1 2,2
d3516,data/super_images/d3516_3x3.jpg,1 2 6,2
d3522,data/super_images/d3522_3x3.jpg,2 4,0
d3524,data/super_images/d3524_3x3.jpg,2 4,3
d3525,data/super_images/d3525_3x3.jpg,2 4,1
d3528,data/super_images/d3528_3x3.jpg,1 5 13,2
d3207,data/super_images/d3207_3x3.jpg,3 8,1
d3215,data/super_images/d3215_3x3.jpg,2 6,3
d3230,data/super_images/d3230_3x3.jpg,1 5,0
d3243,data/super_images/d3243_3x3.jpg,1 5,0
d3260,data/super_images/d3260_3x3.jpg,2 10 11,3
d3278,data/super_images/d3278_3x3.jpg,2 10,3
d3294,data/super_images/d3294_3x3.jpg,2,0
d3295,data/super_images/d3295_3x3.jpg,2,3
d3311,data/super_images/d3311_3x3.jpg,1,1
d3317,data/super_images/d3317_3x3.jpg,2 5,3
d3323,data/super_images/d3323_3x3.jpg,5,2
d3342,data/super_images/d3342_3x3.jpg,1 2,3
d3343,data/super_images/d3343_3x3.jpg,1 2 8,2
d3346,data/super_images/d3346_3x3.jpg,2 4,1
d3367,data/super_images/d3367_3x3.jpg,1 2,4
d3380,data/super_images/d3380_3x3.jpg,1,4
d3064,data/super_images/d3064_3x3.jpg,3 5,3
d3068,data/super_images/d3068_3x3.jpg,1 2 6,4
d3084,data/super_images/d3084_3x3.jpg,1 5,2
d3099,data/super_images/d3099_3x3.jpg,3 11 13,1
d3103,data/super_images/d3103_3x3.jpg,1 2,3
d3106,data/super_images/d3106_3x3.jpg,8,2
d3124,data/super_images/d3124_3x3.jpg,3,4
d3140,data/super_images/d3140_3x3.jpg,2 3,4
d3144,data/super_images/d3144_3x3.jpg,1,0
d3159,data/super_images/d3159_3x3.jpg,2 3,3
d3162,data/super_images/d3162_3x3.jpg,2 3 10,0
d3169,data/super_images/d3169_3x3.jpg,1 4,2
d3173,data/super_images/d3173_3x3.jpg,2,0
d3187,data/super_images/d3187_3x3.jpg,1 2,3
d3192,data/super_images/d3192_3x3.jpg,1 2,0
d3206,data/super_images/d3206_3x3.jpg,1,1
d3539,data/super_images/d3539_3x3.jpg,1 2 5,1
d3543,data/super_images/d3543_3x3.jpg,2,3
d3580,data/super_images/d3580_3x3.jpg,2 3,3
d3638,data/super_images/d3638_3x3.jpg,8,3
d3639,data/super_images/d3639_3x3.jpg,1,0
d3660,data/super_images/d3660_3x3.jpg,2 3,4
d3673,data/super_images/d3673_3x3.jpg,2 4,4
d3738,data/super_images/d3738_3x3.jpg,1 2,2
d3830,data/super_images/d3830_3x3.jpg,1 2 6,2
d3868,data/super_images/d3868_3x3.jpg,1 2,4
d3883,data/super_images/d3883_3x3.jpg,1 2,2
d3886,data/super_images/d3886_3x3.jpg,2 3,1
d3893,data/super_images/d3893_3x3.jpg,1 3,0
d3903,data/super_images/d3903_3x3.jpg,1 2,2
d3905,data/super_images/d3905_3x3.jpg,1 2 5,1
d3907,data/super_images/d3907_3x3.jpg,2 5,1
d3908,data/super_images/d3908_3x3.jpg,1 2 5,3
d391,data/super_images/d391_3x3.jpg,6,3
d3944,data/super_images/d3944_3x3.jpg,1 2,2
d3949,data/super_images/d3949_3x3.jpg,3 4 5,2
d397,data/super_images/d397_3x3.jpg,6,1
d398,data/super_images/d398_3x3.jpg,1,4
d4037,data/super_images/d4037_3x3.jpg,1 2,2
d404,data/super_images/d404_3x3.jpg,6,3
d4059,data/super_images/d4059_3x3.jpg,1 2 4,3
d406,data/super_images/d406_3x3.jpg,1 6,0
d4062,data/super_images/d4062_3x3.jpg,1 4 5,1
d4063,data/super_images/d4063_3x3.jpg,1 5,4
d4064,data/super_images/d4064_3x3.jpg,1 4 5,2
d4065,data/super_images/d4065_3x3.jpg,1 4 5,2
d407,data/super_images/d407_3x3.jpg,3,2
d4076,data/super_images/d4076_3x3.jpg,1 2,1
d4100,data/super_images/d4100_3x3.jpg,3,1
d412,data/super_images/d412_3x3.jpg,6,0
d414,data/super_images/d414_3x3.jpg,2,1
d415,data/super_images/d415_3x3.jpg,1,2
d418,data/super_images/d418_3x3.jpg,6,3
d419,data/super_images/d419_3x3.jpg,6,1
d4200,data/super_images/d4200_3x3.jpg,2 4 8,4
d4203,data/super_images/d4203_3x3.jpg,2 8,0
d4204,data/super_images/d4204_3x3.jpg,1 4 6,2
d4205,data/super_images/d4205_3x3.jpg,4,4
d4209,data/super_images/d4209_3x3.jpg,2 4 9,2
d4218,data/super_images/d4218_3x3.jpg,1 2,0
d422,data/super_images/d422_3x3.jpg,6,2
d4221,data/super_images/d4221_3x3.jpg,7 8,0
d4222,data/super_images/d4222_3x3.jpg,3,0
d4223,data/super_images/d4223_3x3.jpg,2 3 6,2
d24221_1,data/super_images/d24221_1_3x3.jpg,3,0
d24221_6,data/super_images/d24221_6_3x3.jpg,3 12,1
d24221_8,data/super_images/d24221_8_3x3.jpg,3,0
d24222_8,data/super_images/d24222_8_3x3.jpg,1 4,3
d24222_9,data/super_images/d24222_9_3x3.jpg,1 10,3
d24223_1,data/super_images/d24223_1_3x3.jpg,15,4
d243,data/super_images/d243_3x3.jpg,9,4
d246,data/super_images/d246_3x3.jpg,12,3
d252,data/super_images/d252_3x3.jpg,1,1
d255_1,data/super_images/d255_1_3x3.jpg,6,1
d255_2,data/super_images/d255_2_3x3.jpg,3,4
d265,data/super_images/d265_3x3.jpg,3,4
d277,data/super_images/d277_3x3.jpg,16,2
d3007,data/super_images/d3007_3x3.jpg,1 6,1
d3036,data/super_images/d3036_3x3.jpg,1,3
d3049,data/super_images/d3049_3x3.jpg,2 14,0
d4227,data/super_images/d4227_3x3.jpg,1 4,1
d4230,data/super_images/d4230_3x3.jpg,1 8,0
d4243,data/super_images/d4243_3x3.jpg,8,2
d4244,data/super_images/d4244_3x3.jpg,1 2 3,0
d4245,data/super_images/d4245_3x3.jpg,3,3
d425,data/super_images/d425_3x3.jpg,6,4
d4251,data/super_images/d4251_3x3.jpg,1 12,2
d4253,data/super_images/d4253_3x3.jpg,1 2 4,4
d4254,data/super_images/d4254_3x3.jpg,1,4
d4256,data/super_images/d4256_3x3.jpg,1,3
d4257,data/super_images/d4257_3x3.jpg,1,0
d4262,data/super_images/d4262_3x3.jpg,1,0
d4265,data/super_images/d4265_3x3.jpg,1,4
d4273,data/super_images/d4273_3x3.jpg,1 2,2
d4274,data/super_images/d4274_3x3.jpg,1,0
d4276,data/super_images/d4276_3x3.jpg,3,4
d4287,data/super_images/d4287_3x3.jpg,7,1
d4289,data/super_images/d4289_3x3.jpg,3,3
d429,data/super_images/d429_3x3.jpg,6,0
d4292,data/super_images/d4292_3x3.jpg,1,0
d430,data/super_images/d430_3x3.jpg,1,2
d4301,data/super_images/d4301_3x3.jpg,1,1
d4312,data/super_images/d4312_3x3.jpg,1,3
d4314,data/super_images/d4314_3x3.jpg,1 2,4
d4315,data/super_images/d4315_3x3.jpg,1 4,0
d433,data/super_images/d433_3x3.jpg,6 8,4
d4330,data/super_images/d4330_3x3.jpg,1 4,0
d4334,data/super_images/d4334_3x3.jpg,2,1
d4348,data/super_images/d4348_3x3.jpg,1,1
d435,data/super_images/d435_3x3.jpg,1 2,0
d4381,data/super_images/d4381_3x3.jpg,1 2,1
d4397,data/super_images/d4397_3x3.jpg,1 2,2
d4399,data/super_images/d4399_3x3.jpg,2 3,0
d4407,data/super_images/d4407_3x3.jpg,2 5,2
d4423,data/super_images/d4423_3x3.jpg,4,1
d4428,data/super_images/d4428_3x3.jpg,1,3
d4435,data/super_images/d4435_3x3.jpg,1,0
d4438,data/super_images/d4438_3x3.jpg,1,1
d4441,data/super_images/d4441_3x3.jpg,2,2
d446,data/super_images/d446_3x3.jpg,6,0
d4464,data/super_images/d4464_3x3.jpg,1,0
d447,data/super_images/d447_3x3.jpg,8,1
d4470,data/super_images/d4470_3x3.jpg,3 4,1
d4471,data/super_images/d4471_3x3.jpg,2,3
d4472,data/super_images/d4472_3x3.jpg,1,2
d4486,data/super_images/d4486_3x3.jpg,1,1
d4495,data/super_images/d4495_3x3.jpg,2 4,3
d4496,data/super_images/d4496_3x3.jpg,1,1
d4501,data/super_images/d4501_3x3.jpg,2,4
d4505,data/super_images/d4505_3x3.jpg,4 9,2
d4513,data/super_images/d4513_3x3.jpg,1 2,2
d4517,data/super_images/d4517_3x3.jpg,1 2,2
d451_2,data/super_images/d451_2_3x3.jpg,6,0
d4525,data/super_images/d4525_3x3.jpg,5,1
d453,data/super_images/d453_3x3.jpg,8,4
d4534,data/super_images/d4534_3x3.jpg,1,0
d4535,data/super_images/d4535_3x3.jpg,2,1
d4538,data/super_images/d4538_3x3.jpg,2,2
d4539,data/super_images/d4539_3x3.jpg,2 3,2
d4553,data/super_images/d4553_3x3.jpg,4 9,0
d457,data/super_images/d457_3x3.jpg,1 2 6,3
d4574,data/super_images/d4574_3x3.jpg,2,3
d4578,data/super_images/d4578_3x3.jpg,2 3,1
d4588,data/super_images/d4588_3x3.jpg,3,4
d4589,data/super_images/d4589_3x3.jpg,5,1
d4595,data/super_images/d4595_3x3.jpg,1,4
d4600,data/super_images/d4600_3x3.jpg,2,4
d4609,data/super_images/d4609_3x3.jpg,2 4 13,3
d461,data/super_images/d461_3x3.jpg,3 6,0
d4612,data/super_images/d4612_3x3.jpg,1,0
d462,data/super_images/d462_3x3.jpg,16,4
d4632,data/super_images/d4632_3x3.jpg,2 3,4
d4635,data/super_images/d4635_3x3.jpg,2,4
d464,data/super_images/d464_3x3.jpg,1,0
d4641,data/super_images/d4641_3x3.jpg,2,2
d4643,data/super_images/d4643_3x3.jpg,1,0
d4658,data/super_images/d4658_3x3.jpg,1 5,0
d4665,data/super_images/d4665_3x3.jpg,1 2,0
d4667,data/super_images/d4667_3x3.jpg,1 2 4,4
d4676,data/super_images/d4676_3x3.jpg,1 2 4 10,0
d4680,data/super_images/d4680_3x3.jpg,2 4,0
d4681,data/super_images/d4681_3x3.jpg,9,3
d4698,data/super_images/d4698_3x3.jpg,1,0
d472,data/super_images/d472_3x3.jpg,16,0
d4753,data/super_images/d4753_3x3.jpg,1 2 6,0
d4756,data/super_images/d4756_3x3.jpg,3 4,0
d4764,data/super_images/d4764_3x3.jpg,2,4
d4768,data/super_images/d4768_3x3.jpg,1 2,1
d4773,data/super_images/d4773_3x3.jpg,3,3
d4776,data/super_images/d4776_3x3.jpg,1,3
d4778,data/super_images/d4778_3x3.jpg,1 13,0
d4780,data/super_images/d4780_3x3.jpg,4,0
d4785,data/super_images/d4785_3x3.jpg,2 4,1
d4786,data/super_images/d4786_3x3.jpg,5,1
d4795,data/super_images/d4795_3x3.jpg,1,3
d4796,data/super_images/d4796_3x3.jpg,1 13,2
d4815,data/super_images/d4815_3x3.jpg,1,2
d4827,data/super_images/d4827_3x3.jpg,1 5,2
d4831,data/super_images/d4831_3x3.jpg,1,3
d4835,data/super_images/d4835_3x3.jpg,1 6,0
d4838,data/super_images/d4838_3x3.jpg,7 13,2
d4839,data/super_images/d4839_3x3.jpg,1 6 10,3
d4844,data/super_images/d4844_3x3.jpg,1,2
d4852,data/super_images/d4852_3x3.jpg,1,3
d4853,data/super_images/d4853_3x3.jpg,1 2,3
d4854,data/super_images/d4854_3x3.jpg,2,2
d4861,data/super_images/d4861_3x3.jpg,1 6,4
d4865,data/super_images/d4865_3x3.jpg,7,3
d4870,data/super_images/d4870_3x3.jpg,1 6,1
d4873,data/super_images/d4873_3x3.jpg,1 3,3
d4875,data/super_images/d4875_3x3.jpg,4,0
d4876,data/super_images/d4876_3x3.jpg,2,3
d4906,data/super_images/d4906_3x3.jpg,2,0
d4908,data/super_images/d4908_3x3.jpg,1 2 4 16,3
d4909,data/super_images/d4909_3x3.jpg,2 14,1
d4910,data/super_images/d4910_3x3.jpg,1,3
d4923,data/super_images/d4923_3x3.jpg,1,4
d4927,data/super_images/d4927_3x3.jpg,4 9,2
d4936,data/super_images/d4936_3x3.jpg,1 7,4
d4937,data/super_images/d4937_3x3.jpg,3,3
d4939,data/super_images/d4939_3x3.jpg,7,0
d4940,data/super_images/d4940_3x3.jpg,1 2,2
d4944,data/super_images/d4944_3x3.jpg,9,0
d4949,data/super_images/d4949_3x3.jpg,2 15,3
d4953,data/super_images/d4953_3x3.jpg,3,4
d4957,data/super_images/d4957_3x3.jpg,1,2
d4967,data/super_images/d4967_3x3.jpg,2 3,1
d4969,data/super_images/d4969_3x3.jpg,2,1
d4973,data/super_images/d4973_3x3.jpg,7,1
d4975,data/super_images/d4975_3x3.jpg,2,1
d4980,data/super_images/d4980_3x3.jpg,3,0
d4982,data/super_images/d4982_3x3.jpg,3,0
d4985,data/super_images/d4985_3x3.jpg,1,2
d4988,data/super_images/d4988_3x3.jpg,2,2
d4993,data/super_images/d4993_3x3.jpg,15,3
d4995,data/super_images/d4995_3x3.jpg,1,3
d5000,data/super_images/d5000_3x3.jpg,1 2,1
d5003,data/super_images/d5003_3x3.jpg,1,2
d5009,data/super_images/d5009_3x3.jpg,3,0
d5010,data/super_images/d5010_3x3.jpg,1,1
d5011,data/super_images/d5011_3x3.jpg,1 4,3
d5018,data/super_images/d5018_3x3.jpg,1,0
d5020,data/super_images/d5020_3x3.jpg,2,0
d5024,data/super_images/d5024_3x3.jpg,1,4
d5092,data/super_images/d5092_3x3.jpg,2,1
d5093,data/super_images/d5093_3x3.jpg,1,0
d5095,data/super_images/d5095_3x3.jpg,2 15,1
d5101,data/super_images/d5101_3x3.jpg,1,4
d5102,data/super_images/d5102_3x3.jpg,5,2
d5105,data/super_images/d5105_3x3.jpg,1,2
d5107,data/super_images/d5107_3x3.jpg,2 15,0
d5109,data/super_images/d5109_3x3.jpg,1,4
d5113,data/super_images/d5113_3x3.jpg,2,3
d5115,data/super_images/d5115_3x3.jpg,15,4
d5148,data/super_images/d5148_3x3.jpg,1,4
d5154,data/super_images/d5154_3x3.jpg,1,1
d5170,data/super_images/d5170_3x3.jpg,1,3
d5176,data/super_images/d5176_3x3.jpg,1,3
d5181,data/super_images/d5181_3x3.jpg,1,0
d5188,data/super_images/d5188_3x3.jpg,1,2
d5190,data/super_images/d5190_3x3.jpg,1,2
d5191,data/super_images/d5191_3x3.jpg,1,0
d5197,data/super_images/d5197_3x3.jpg,1,4
d5198,data/super_images/d5198_3x3.jpg,1,3
d5213,data/super_images/d5213_3x3.jpg,1,3
d5221,data/super_images/d5221_3x3.jpg,1,0
d5224,data/super_images/d5224_3x3.jpg,1 16,4
d5230,data/super_images/d5230_3x3.jpg,2 16,4
d5231,data/super_images/d5231_3x3.jpg,1,0
d5232,data/super_images/d5232_3x3.jpg,1 2,1
d5235,data/super_images/d5235_3x3.jpg,1,3
d5249,data/super_images/d5249_3x3.jpg,1,4
d5252,data/super_images/d5252_3x3.jpg,2,1
d5253,data/super_images/d5253_3x3.jpg,2 3,3
d5254,data/super_images/d5254_3x3.jpg,2 3,1
d5256,data/super_images/d5256_3x3.jpg,5,0
d5026,data/super_images/d5026_3x3.jpg,1,4
d5037,data/super_images/d5037_3x3.jpg,1,3
d5040,data/super_images/d5040_3x3.jpg,2,4
d5047,data/super_images/d5047_3x3.jpg,2 3,2
d5052,data/super_images/d5052_3x3.jpg,2 10,0
d5055,data/super_images/d5055_3x3.jpg,2,2
d5062,data/super_images/d5062_3x3.jpg,2,1
d5064,data/super_images/d5064_3x3.jpg,1 3,3
d5065,data/super_images/d5065_3x3.jpg,1,2
d5066,data/super_images/d5066_3x3.jpg,1 3,2
d5067,data/super_images/d5067_3x3.jpg,2,1
d5071,data/super_images/d5071_3x3.jpg,1,3
d5072,data/super_images/d5072_3x3.jpg,1,3
d5076,data/super_images/d5076_3x3.jpg,3,0
d5079,data/super_images/d5079_3x3.jpg,2 4,4
d5086,data/super_images/d5086_3x3.jpg,1 2,1
d5261,data/super_images/d5261_3x3.jpg,1,3
d5266,data/super_images/d5266_3x3.jpg,1,3
d5267,data/super_images/d5267_3x3.jpg,1 2,0
d5268,data/super_images/d5268_3x3.jpg,1,4
d5271,data/super_images/d5271_3x3.jpg,1,3
d5273,data/super_images/d5273_3x3.jpg,1,1
d5274,data/super_images/d5274_3x3.jpg,1,1
d5275,data/super_images/d5275_3x3.jpg,1,3
d5276,data/super_images/d5276_3x3.jpg,1,4
d5279,data/super_images/d5279_3x3.jpg,1,0
d5283,data/super_images/d5283_3x3.jpg,1 2,0
d5284,data/super_images/d5284_3x3.jpg,2,4
d5285,data/super_images/d5285_3x3.jpg,1,1
d5286,data/super_images/d5286_3x3.jpg,2,3
d5288,data/super_images/d5288_3x3.jpg,2,2
d5295,data/super_images/d5295_3x3.jpg,7,0
d5297,data/super_images/d5297_3x3.jpg,16,3
d5300,data/super_images/d5300_3x3.jpg,6,0
d5314,data/super_images/d5314_3x3.jpg,3,2
d5328,data/super_images/d5328_3x3.jpg,1,4
d5329,data/super_images/d5329_3x3.jpg,1,4
d5367,data/super_images/d5367_3x3.jpg,1,4
d5369,data/super_images/d5369_3x3.jpg,3,2
d5380,data/super_images/d5380_3x3.jpg,3,3
d5431,data/super_images/d5431_3x3.jpg,2 15,3
d5434,data/super_images/d5434_3x3.jpg,3 8,2
d5451,data/super_images/d5451_3x3.jpg,1,4
d5530,data/super_images/d5530_3x3.jpg,1,0
d5539,data/super_images/d5539_3x3.jpg,1 2,3
d5571,data/super_images/d5571_3x3.jpg,3 4 8 11 16,0
d5574,data/super_images/d5574_3x3.jpg,1,1
d5602,data/super_images/d5602_3x3.jpg,3 8,3
d5611,data/super_images/d5611_3x3.jpg,4,0
d5624,data/super_images/d5624_3x3.jpg,9,1
d5633,data/super_images/d5633_3x3.jpg,2 4,0
d5644,data/super_images/d5644_3x3.jpg,4,2
d5648,data/super_images/d5648_3x3.jpg,6,3
d5649,data/super_images/d5649_3x3.jpg,4,3
d5677,data/super_images/d5677_3x3.jpg,4,1
d5678,data/super_images/d5678_3x3.jpg,4,0
d5682,data/super_images/d5682_3x3.jpg,4,0
d5683,data/super_images/d5683_3x3.jpg,9,4
d5709,data/super_images/d5709_3x3.jpg,3,1
d5713,data/super_images/d5713_3x3.jpg,4,1
d5721,data/super_images/d5721_3x3.jpg,4,0
d5727,data/super_images/d5727_3x3.jpg,1 4,3
d5730,data/super_images/d5730_3x3.jpg,9,4
d5733,data/super_images/d5733_3x3.jpg,1 3,2
d5735,data/super_images/d5735_3x3.jpg,9,1
d5736,data/super_images/d5736_3x3.jpg,9,3
d5739,data/super_images/d5739_3x3.jpg,9,2
d5759,data/super_images/d5759_3x3.jpg,9,3
d5776,data/super_images/d5776_3x3.jpg,1,4
d5778,data/super_images/d5778_3x3.jpg,3,2
d5779,data/super_images/d5779_3x3.jpg,9,0
d5784,data/super_images/d5784_3x3.jpg,1 3,4
d5785,data/super_images/d5785_3x3.jpg,1 5,2
d5789,data/super_images/d5789_3x3.jpg,5,1
d5791,data/super_images/d5791_3x3.jpg,5,0
d5792,data/super_images/d5792_3x3.jpg,1 4 6,0
d5796,data/super_images/d5796_3x3.jpg,4,2
d5797,data/super_images/d5797_3x3.jpg,1 7,1
d5804,data/super_images/d5804_3x3.jpg,8,2
d5812,data/super_images/d5812_3x3.jpg,1,0
d5834,data/super_images/d5834_3x3.jpg,2,0
d5835,data/super_images/d5835_3x3.jpg,2 3,4
d5837,data/super_images/d5837_3x3.jpg,2,4
d5840,data/super_images/d5840_3x3.jpg,3 4,0
d5847,data/super_images/d5847_3x3.jpg,2 9,3
d5853,data/super_images/d5853_3x3.jpg,4,1
d5855,data/super_images/d5855_3x3.jpg,1 4,3
d5859,data/super_images/d5859_3x3.jpg,2 6,3
d5861,data/super_images/d5861_3x3.jpg,2 3,1
d5863,data/super_images/d5863_3x3.jpg,1,1
d5868,data/super_images/d5868_3x3.jpg,2,4
d5870,data/super_images/d5870_3x3.jpg,2,0
d5892,data/super_images/d5892_3x3.jpg,4,4
d5898,data/super_images/d5898_3x3.jpg,4 7,2
d5905,data/super_images/d5905_3x3.jpg,1,2
d5927,data/super_images/d5927_3x3.jpg,4,1
d5931,data/super_images/d5931_3x3.jpg,12,0
d5945,data/super_images/d5945_3x3.jpg,1,0
d5949,data/super_images/d5949_3x3.jpg,1 2,3
d5950,data/super_images/d5950_3x3.jpg,1 4,3
d5951,data/super_images/d5951_3x3.jpg,1,0
d5957,data/super_images/d5957_3x3.jpg,1,4
d5962,data/super_images/d5962_3x3.jpg,1 2,2
d5980,data/super_images/d5980_3x3.jpg,4,1
d5981,data/super_images/d5981_3x3.jpg,1 2,0
d5984,data/super_images/d5984_3x3.jpg,5,3
d5992,data/super_images/d5992_3x3.jpg,1,0
d5996,data/super_images/d5996_3x3.jpg,4,0
d5999,data/super_images/d5999_3x3.jpg,2 6,2
d6006,data/super_images/d6006_3x3.jpg,1,0
d6010,data/super_images/d6010_3x3.jpg,12,0
d6012,data/super_images/d6012_3x3.jpg,2,1
d6105,data/super_images/d6105_3x3.jpg,1,0
d6112,data/super_images/d6112_3x3.jpg,1,1
d6119,data/super_images/d6119_3x3.jpg,4,1
d6120,data/super_images/d6120_3x3.jpg,3,1
d6123,data/super_images/d6123_3x3.jpg,5,3
d6129,data/super_images/d6129_3x3.jpg,1,3
d6137,data/super_images/d6137_3x3.jpg,3,2
d6148,data/super_images/d6148_3x3.jpg,1,1
d6157,data/super_images/d6157_3x3.jpg,7,4
d6165,data/super_images/d6165_3x3.jpg,5,1
d6199,data/super_images/d6199_3x3.jpg,2,2
d6201,data/super_images/d6201_3x3.jpg,4,3
d6203,data/super_images/d6203_3x3.jpg,1,3
d6205,data/super_images/d6205_3x3.jpg,4,1
d6208,data/super_images/d6208_3x3.jpg,5,3
d6224,data/super_images/d6224_3x3.jpg,4,3
d6014,data/super_images/d6014_3x3.jpg,4,0
d6016,data/super_images/d6016_3x3.jpg,2,1
d6019,data/super_images/d6019_3x3.jpg,12,4
d6034,data/super_images/d6034_3x3.jpg,4,4
d6043,data/super_images/d6043_3x3.jpg,3 4,1
d6052,data/super_images/d6052_3x3.jpg,1,0
d6056,data/super_images/d6056_3x3.jpg,1 4 5,2
d6059,data/super_images/d6059_3x3.jpg,1,4
d6064,data/super_images/d6064_3x3.jpg,2,1
d6065,data/super_images/d6065_3x3.jpg,2,1
d6081,data/super_images/d6081_3x3.jpg,1 2,2
d6084,data/super_images/d6084_3x3.jpg,1 4,1
d6088,data/super_images/d6088_3x3.jpg,3,3
d6091,data/super_images/d6091_3x3.jpg,1 2,3
d6092,data/super_images/d6092_3x3.jpg,1,0
d6097,data/super_images/d6097_3x3.jpg,3,2
d6225,data/super_images/d6225_3x3.jpg,1,1
d6231,data/super_images/d6231_3x3.jpg,1,3
d6237,data/super_images/d6237_3x3.jpg,1,1
d6241,data/super_images/d6241_3x3.jpg,1,1
d6244,data/super_images/d6244_3x3.jpg,1,0
d6252,data/super_images/d6252_3x3.jpg,9,4
d6262,data/super_images/d6262_3x3.jpg,4,1
d6276,data/super_images/d6276_3x3.jpg,10,4
d6285,data/super_images/d6285_3x3.jpg,9,3
d6286,data/super_images/d6286_3x3.jpg,5,4
d6290,data/super_images/d6290_3x3.jpg,2,0
d6291,data/super_images/d6291_3x3.jpg,1,4
d6294,data/super_images/d6294_3x3.jpg,2,1
d6297,data/super_images/d6297_3x3.jpg,3,2
d6317,data/super_images/d6317_3x3.jpg,1 2,1
d6323,data/super_images/d6323_3x3.jpg,3,1
d6336,data/super_images/d6336_3x3.jpg,1,3
d6337,data/super_images/d6337_3x3.jpg,3 4,3
d6338,data/super_images/d6338_3x3.jpg,1 3,3
d6345,data/super_images/d6345_3x3.jpg,3,1
d6348,data/super_images/d6348_3x3.jpg,1 12,2
d6359,data/super_images/d6359_3x3.jpg,1,2
d6360,data/super_images/d6360_3x3.jpg,1 2,0
d6361,data/super_images/d6361_3x3.jpg,1 5,2
d6369,data/super_images/d6369_3x3.jpg,4,4
d6385,data/super_images/d6385_3x3.jpg,10,1
d6388,data/super_images/d6388_3x3.jpg,1 10,1
d6390,data/super_images/d6390_3x3.jpg,1 4,2
d6401,data/super_images/d6401_3x3.jpg,4,1
d6406,data/super_images/d6406_3x3.jpg,3,1
d6418,data/super_images/d6418_3x3.jpg,1,0
d6425,data/super_images/d6425_3x3.jpg,4,1
d6428,data/super_images/d6428_3x3.jpg,2,3
d6429,data/super_images/d6429_3x3.jpg,10,2
d6440,data/super_images/d6440_3x3.jpg,10 16,4
d6460,data/super_images/d6460_3x3.jpg,2,2
d6469,data/super_images/d6469_3x3.jpg,3 10,2
d6472,data/super_images/d6472_3x3.jpg,1 2 5,4
d6483,data/super_images/d6483_3x3.jpg,3,3
d6491,data/super_images/d6491_3x3.jpg,4,0
d6492,data/super_images/d6492_3x3.jpg,12,2
d6494,data/super_images/d6494_3x3.jpg,1 10,1
d6500,data/super_images/d6500_3x3.jpg,10,3
d6507,data/super_images/d6507_3x3.jpg,4,0
d6509,data/super_images/d6509_3x3.jpg,1 3,3
d6514,data/super_images/d6514_3x3.jpg,1,0
d6520,data/super_images/d6520_3x3.jpg,7,2
d6524,data/super_images/d6524_3x3.jpg,4,4
d6535,data/super_images/d6535_3x3.jpg,4 9,4
d6539,data/super_images/d6539_3x3.jpg,5,4
d6554,data/super_images/d6554_3x3.jpg,1,0
d6561,data/super_images/d6561_3x3.jpg,5,2
d6570,data/super_images/d6570_3x3.jpg,5,3
d6572,data/super_images/d6572_3x3.jpg,3,3
d6603,data/super_images/d6603_3x3.jpg,3,4
d6605,data/super_images/d6605_3x3.jpg,4,1
d6607,data/super_images/d6607_3x3.jpg,8 9,4
d6608,data/super_images/d6608_3x3.jpg,2 4,3
d6620,data/super_images/d6620_3x3.jpg,2 4,3
d6621,data/super_images/d6621_3x3.jpg,8,0
d6624,data/super_images/d6624_3x3.jpg,3,1
d6628,data/super_images/d6628_3x3.jpg,6,3
d6630,data/super_images/d6630_3x3.jpg,4 10,1
d6633,data/super_images/d6633_3x3.jpg,10,2
d6634,data/super_images/d6634_3x3.jpg,9,3
d6636,data/super_images/d6636_3x3.jpg,11 14,4
d6643,data/super_images/d6643_3x3.jpg,3 4 10,2
d6645,data/super_images/d6645_3x3.jpg,4,2
d6652,data/super_images/d6652_3x3.jpg,4,2
d6655,data/super_images/d6655_3x3.jpg,4 9,0
d6657,data/super_images/d6657_3x3.jpg,3 8,3
d6665,data/super_images/d6665_3x3.jpg,12,0
d6668,data/super_images/d6668_3x3.jpg,4,0
d6670,data/super_images/d6670_3x3.jpg,10,4
d6672,data/super_images/d6672_3x3.jpg,9 10,0
d6676,data/super_images/d6676_3x3.jpg,2 11,4
d6679,data/super_images/d6679_3x3.jpg,2 10,0
d6680,data/super_images/d6680_3x3.jpg,10,3
d6686,data/super_images/d6686_3x3.jpg,1 4 10,3
d6691,data/super_images/d6691_3x3.jpg,9,4
d6699,data/super_images/d6699_3x3.jpg,4,4
d6705,data/super_images/d6705_3x3.jpg,6 14,4
d6709,data/super_images/d6709_3x3.jpg,7,1
d6713,data/super_images/d6713_3x3.jpg,4,1
d6716,data/super_images/d6716_3x3.jpg,2 4,4
d6719,data/super_images/d6719_3x3.jpg,3,2
